ticket,objectId,categoryId,templateId,commentNo,parentCommentNo,replyLevel,replyCount,replyAllCount,replyPreviewNo,replyList,imageCount,imageList,imagePathList,imageWidthList,imageHeightList,commentType,stickerId,sticker,sortValue,contents,userIdNo,exposedUserIp,lang,country,idType,idProvider,userName,userProfileImage,profileType,modTime,modTimeGmt,regTime,regTimeGmt,sympathyCount,antipathyCount,hideReplyButton,status,mine,best,mentions,toUser,userStatus,categoryImage,open,levelCode,grades,sympathy,antipathy,metaInfo,extension,audioInfoList,translation,report,middleBlindReport,spamInfo,userHomepageUrl,defamation,hiddenByCleanbot,score,ratings,managerLike,visible,manager,deleted,expose,exposeByCountry,virtual,secret,profileUserId,idNo,blindReport,blind,serviceId,userBlocked,containText,maskedUserId,maskedUserName,validateBanWords,anonymous
news,"news123,0002250409",*,default_politics,2620934814,2620934814,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397599994,"코로나야  !  제발 ~
한명숙, 조국,  등   소음 유발자들을 치워주라 !",caJkg,NA,ko,KR,naver,naver,jts1****,NA,naver,2021-07-16T10:06:40+0900,2021-07-16T01:06:40+0000,2021-07-16T10:06:40+0900,2021-07-16T01:06:40+0000,1,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,caJkg,FALSE,FALSE,NA,FALSE,TRUE,jts1****,jt****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620934554,2620934554,1,1,1,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397586774,삼성은 핸드폰이나 잘만들어라  대통령까지 만들려고 주접떨지말고 그러다 피똥싼다 ㅋ!!,41dCa,NA,ko,KR,naver,naver,inoy****,NA,naver,2021-07-16T10:06:27+0900,2021-07-16T01:06:27+0000,2021-07-16T10:06:27+0900,2021-07-16T01:06:27+0000,0,4,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,41dCa,FALSE,FALSE,NA,FALSE,TRUE,inoy****,in****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620934324,2620934324,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397577112,윤 도리도리는 특권으로 접대부와 그 애미 뒤 봐준거나 처벌받거라. 니놈이 그런 말할 자격도 없는 놈이다.,1ruyJ,NA,ko,KR,naver,naver,mcod****,NA,naver,2021-07-16T10:06:17+0900,2021-07-16T01:06:17+0000,2021-07-16T10:06:17+0900,2021-07-16T01:06:17+0000,0,4,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1ruyJ,FALSE,FALSE,NA,FALSE,TRUE,mcod****,mc****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620933254,2620933254,1,2,2,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397533506,검찰 늬들이 증인들 위증 교사해서 덮어씌운거 바로잡겠다는 거잖니?,2c1TG,NA,ko,KR,naver,naver,ik90****,NA,naver,2021-07-16T10:05:34+0900,2021-07-16T01:05:34+0000,2021-07-16T10:05:34+0900,2021-07-16T01:05:34+0000,1,5,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2c1TG,FALSE,FALSE,NA,FALSE,TRUE,ik90****,ik****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620933194,2620933194,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397532148,한명숙 이인간이 나중에 여러사람 옥살이 시키겠구나...물론 민주당이란 사기꾼 정치인들 집합소 애들이겠지만...살다살다 이렇게 더러운 정권은 처음본다.,2AgsF,NA,ko,KR,naver,naver,kyj1****,NA,naver,2021-07-16T10:05:32+0900,2021-07-16T01:05:32+0000,2021-07-16T10:05:32+0900,2021-07-16T01:05:32+0000,6,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2AgsF,FALSE,FALSE,NA,FALSE,TRUE,kyj1****,ky****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620932704,2620932704,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397506919,과거의 광주 시민들과 현재의 광주는 다른 지역 같다. 피흘리며 민주화를 추구했는데 이제는 저런 더러운 민주당을 맹목적으로 빠는거 보고...쓰러져 간 선배들이 피눈물을 흘릴 듯....,6zOx,NA,ko,KR,naver,naver,tale****,https://phinf.pstatic.net/contact/20210515_235/1621054564606Sga1U_GIF/image.gif,naver,2021-07-16T10:05:07+0900,2021-07-16T01:05:07+0000,2021-07-16T10:05:07+0900,2021-07-16T01:05:07+0000,4,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6zOx,FALSE,FALSE,NA,FALSE,TRUE,tale****,ta****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620932654,2620932654,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397505167,"쓸데없는 언론플레이,남탓말고~억울하면재심청구하라고 ,윤총장이 합리적인 조언까지하는듯",1qeNr,NA,ko,KR,naver,naver,youn****,NA,naver,2021-07-16T10:05:05+0900,2021-07-16T01:05:05+0000,2021-07-16T10:05:05+0900,2021-07-16T01:05:05+0000,6,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1qeNr,FALSE,FALSE,NA,FALSE,TRUE,youn****,yo****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620930704,2620930704,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397415536,"한명숙 기소한 권오성 검사님 존경합니다.
온갖압박에도 굴하지않고..
결국 좌천되고..
권오성 검사님 다시 콜백하자",3qGm4,NA,ko,KR,naver,naver,benz****,NA,naver,2021-07-16T10:03:36+0900,2021-07-16T01:03:36+0000,2021-07-16T10:03:36+0900,2021-07-16T01:03:36+0000,3,3,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3qGm4,FALSE,FALSE,NA,FALSE,TRUE,benz****,be****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620930284,2620930284,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397400867,"상식적으로 증인에 대한 '검사'의 강압이나 회유 불법 수사를 보통 ""감찰부""에서 조사하는게 맞는건데, 느닷없이 '인권부'에 배당시킨 건 뭐냐?? 일반회사라면 직원이 고객을 상대로 불법을 저질렀는데 '감사실'이 아니라, '고객센터'로 돌린거거든...",1AObK,NA,ko,KR,naver,naver,lhy8****,NA,naver,2021-07-16T10:03:21+0900,2021-07-16T01:03:21+0000,2021-07-16T10:03:21+0900,2021-07-16T01:03:21+0000,3,3,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1AObK,FALSE,FALSE,NA,FALSE,TRUE,lhy8****,lh****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620930124,2620930124,1,1,1,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397395676,한명숙이 뇌물받은 것이 대법원에서도 인정된 범죄인데 무슨 무죄를 주장하는 이런 동물들은 진짜 뇌구조가 어찌된 것인가!   신의 실패작이 아닐까 하네.,1FVTr,NA,ko,KR,naver,naver,ajhk****,NA,naver,2021-07-16T10:03:16+0900,2021-07-16T01:03:16+0000,2021-07-16T10:03:16+0900,2021-07-16T01:03:16+0000,7,2,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1FVTr,FALSE,FALSE,NA,FALSE,TRUE,ajhk****,aj****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620929444,2620929444,1,1,1,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397366778,저 ㅈㄹ 한다고 받은돈이[증거]가 없어지냐? 왜 니들한테 운동권에 대모라 어떻게든 살리고 싶지..  범죄자 수사내용 공포는 해도 된다..  그 꼴보기 싫음 죄를 안지으면 되는 단순논리 아니냐?,qm4w,NA,ko,KR,naver,naver,jang****,NA,naver,2021-07-16T10:02:47+0900,2021-07-16T01:02:47+0000,2021-07-16T10:02:47+0900,2021-07-16T01:02:47+0000,7,1,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,qm4w,FALSE,FALSE,NA,FALSE,TRUE,jang****,ja****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620929354,2620929354,1,2,2,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397363159,윤석열 이인간 특권은 누가 평가하나요? 선택적 정의와 선택적 수사 한 자가 공정과 상식을 입에 올리는 자체가 어불성설 이오 윤로남불 인것이다,1W6rT,NA,ko,KR,naver,naver,art3****,https://phinf.pstatic.net/contact/36/2012/10/12/art3927_1350015432319.jpg,naver,2021-07-16T10:02:43+0900,2021-07-16T01:02:43+0000,2021-07-16T10:02:43+0900,2021-07-16T01:02:43+0000,1,12,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1W6rT,FALSE,FALSE,NA,FALSE,TRUE,art3****,ar****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620928884,2620928884,1,3,3,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397346664,윤석열이 이제는 하다하다 이런말도 하네 너는 진짜 초딩보다 더낮은 유치원 원아 수준이구나 에라이 국민들아 정신챙기슈 저런 늠이 대통되면 이나라 진짜 큰일나것소 이 원아수준하고 먼일을 하것소 진짜 답답하다 원아수준에 9수야,3fDRn,NA,ko,KR,naver,naver,aneo****,https://phinf.pstatic.net/contact/20180106_102/1515213834291okf17_PNG/avatar_profile.png,naver,2021-07-16T10:02:27+0900,2021-07-16T01:02:27+0000,2021-07-16T10:02:27+0900,2021-07-16T01:02:27+0000,3,9,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3fDRn,FALSE,FALSE,NA,FALSE,TRUE,aneo****,an****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620928814,2620928814,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397344162,와우~대깨문 인간 말종들 총집합했네 ㅋㅋㅋ,7m8rH,NA,ko,KR,naver,naver,8422****,NA,naver,2021-07-16T10:02:24+0900,2021-07-16T01:02:24+0000,2021-07-16T10:02:24+0900,2021-07-16T01:02:24+0000,3,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7m8rH,FALSE,FALSE,NA,FALSE,TRUE,8422****,84****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620928434,2620928434,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397330902,"증인을 교육시키고  복습해가며 증언한 재판이다
그간 검새들하는 짓거리가 이랬다
안그러냐 석렬아  떰검쌔이들~~",aClGS,NA,ko,KR,naver,naver,ljk5****,NA,naver,2021-07-16T10:02:11+0900,2021-07-16T01:02:11+0000,2021-07-16T10:02:11+0900,2021-07-16T01:02:11+0000,1,5,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,aClGS,FALSE,FALSE,NA,FALSE,TRUE,ljk5****,lj****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620928354,2620928354,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397328434,제집나간  퇴끼놈들 잡아구ㅡ워  샤브흐샤브탕,3hiyM,NA,ko,KR,naver,naver,akjh****,https://phinf.pstatic.net/contact/20170901_13/15042598428351n4pS_PNG/avatar_profile.png,naver,2021-07-16T10:02:08+0900,2021-07-16T01:02:08+0000,2021-07-16T10:02:08+0900,2021-07-16T01:02:08+0000,0,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3hiyM,FALSE,FALSE,NA,FALSE,TRUE,akjh****,ak****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620927924,2620927924,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397304222,"뇌물받아쳐먹은건 사실이잖아!그얘긴 쏙빼고
한명숙이도 머리아프겠다  안받아쳐먹은것도아닌데 계속 들추니",S7MN,NA,ko,KR,naver,naver,yank****,NA,naver,2021-07-16T10:01:44+0900,2021-07-16T01:01:44+0000,2021-07-16T10:01:44+0900,2021-07-16T01:01:44+0000,8,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,S7MN,FALSE,FALSE,NA,FALSE,TRUE,yank****,ya****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620927904,2620927904,1,1,1,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397304045,법위에 존재하는 특권계급? 니들 말하는거냐?,1Kcph,NA,ko,KR,naver,naver,sciv****,NA,naver,2021-07-16T10:01:44+0900,2021-07-16T01:01:44+0000,2021-07-16T10:01:44+0900,2021-07-16T01:01:44+0000,0,4,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1Kcph,FALSE,FALSE,NA,FALSE,TRUE,sciv****,sc****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620927724,2620927724,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397298037,옳은  말씁입니다  국민들의  보기에도  한심한 정부 입니다  정권교체가  답 입니다  끝까지 힘 내세요,cZNTo,NA,ko,KR,naver,naver,leep****,NA,naver,2021-07-16T10:01:38+0900,2021-07-16T01:01:38+0000,2021-07-16T10:01:38+0900,2021-07-16T01:01:38+0000,9,1,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,cZNTo,FALSE,FALSE,NA,FALSE,TRUE,leep****,le****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620927584,2620927584,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397291868,운동권과 민노총이 법과 헌법위에 군림하는건 오래된 이야기,1cd6p,NA,ko,KR,naver,naver,hjsu****,NA,naver,2021-07-16T10:01:32+0900,2021-07-16T01:01:32+0000,2021-07-16T10:01:32+0900,2021-07-16T01:01:32+0000,2,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1cd6p,FALSE,FALSE,NA,FALSE,TRUE,hjsu****,hj****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620927174,2620927174,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397270591,조직에  충성하는   조폭은  필요 없다!!!!!!!!!,1nQng,NA,ko,KR,naver,naver,budd****,NA,naver,2021-07-16T10:01:11+0900,2021-07-16T01:01:11+0000,2021-07-16T10:01:11+0900,2021-07-16T01:01:11+0000,2,1,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1nQng,FALSE,FALSE,NA,FALSE,TRUE,budd****,bu****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620927134,2620927134,1,1,1,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397267714,국민들의 수준을 어떻게 보길레 윤석열이가 대권에 나온다는 건지 참 기가차다,3Lfzz,NA,ko,KR,naver,naver,jjan****,NA,naver,2021-07-16T10:01:08+0900,2021-07-16T01:01:08+0000,2021-07-16T10:01:08+0900,2021-07-16T01:01:08+0000,2,8,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3Lfzz,FALSE,FALSE,NA,FALSE,TRUE,jjan****,jj****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620925444,2620925444,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397199795,진짜 특권은 재판까지 가지도 않는 너희들이지. 김학의는 잘 살지?? 해외 못가서 불쌍하냐?,2Mape,NA,ko,KR,naver,naver,kyoy****,https://phinf.pstatic.net/contact/20210125_180/1611500664986h8ln3_JPEG/KakaoTalk_20201208_012519257.jpg,naver,2021-07-16T10:00:00+0900,2021-07-16T01:00:00+0000,2021-07-16T10:00:00+0900,2021-07-16T01:00:00+0000,6,4,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2Mape,FALSE,FALSE,NA,FALSE,TRUE,kyoy****,ky****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620925274,2620925274,1,1,1,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397192025,비열하고저열한 윤석열배신의정치하려고  집구서단속이나 잘하셔,8ki3w,NA,ko,KR,naver,naver,kdu9****,NA,naver,2021-07-16T09:59:52+0900,2021-07-16T00:59:52+0000,2021-07-16T09:59:52+0900,2021-07-16T00:59:52+0000,2,5,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8ki3w,FALSE,FALSE,NA,FALSE,TRUE,kdu9****,kd****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620925194,2620925194,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397190480,너라는 인간이 뒤집어 씌운거 아니냐? 말하는게 철면피네,cWbXV,NA,ko,KR,naver,naver,jj85****,https://phinf.pstatic.net/contact/20210710_136/1625899161261RBQNU_JPEG/image.jpg,naver,2021-07-16T09:59:50+0900,2021-07-16T00:59:50+0000,2021-07-16T09:59:50+0900,2021-07-16T00:59:50+0000,1,4,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,cWbXV,FALSE,FALSE,NA,FALSE,TRUE,jj85****,jj****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620924614,2620924614,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397168128,조선대한인민공화국 사회에서 살아가는중이다.  짝퉁 사회주의공화국.,n9Nh,NA,ko,KR,naver,naver,fish****,NA,naver,2021-07-16T09:59:28+0900,2021-07-16T00:59:28+0000,2021-07-16T09:59:28+0900,2021-07-16T00:59:28+0000,3,3,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,n9Nh,FALSE,FALSE,NA,FALSE,TRUE,fish****,fi****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620924514,2620924514,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397165188,윤석열 한마디 하니 대깨문들 집합하네 ㅎ,2cj5w,NA,ko,KR,naver,naver,newf****,NA,naver,2021-07-16T09:59:25+0900,2021-07-16T00:59:25+0000,2021-07-16T09:59:25+0900,2021-07-16T00:59:25+0000,3,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2cj5w,FALSE,FALSE,NA,FALSE,TRUE,newf****,ne****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620924224,2620924224,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397153441,박근혜때 잘못 됐다가 깽깽거려봐라 이 좌파 짱궈하수인 깽깽아,3FCtR,NA,ko,KR,naver,naver,lenx****,https://phinf.pstatic.net/contact/20210708_186/1625733955151R6Khz_JPEG/image.jpg,naver,2021-07-16T09:59:13+0900,2021-07-16T00:59:13+0000,2021-07-16T09:59:13+0900,2021-07-16T00:59:13+0000,0,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3FCtR,FALSE,FALSE,NA,FALSE,TRUE,lenx****,le****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620922074,2620922074,1,6,6,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397060890,네 놈 장모 불법 사기로 얻어간 23억원 국민 혈세나 토해내라고 해. 어디서 약을 팔아.,4rYRH,NA,ko,KR,naver,naver,jord****,NA,naver,2021-07-16T09:57:41+0900,2021-07-16T00:57:41+0000,2021-07-16T09:57:41+0900,2021-07-16T00:57:41+0000,5,15,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4rYRH,FALSE,FALSE,NA,FALSE,TRUE,jord****,jo****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620921694,2620921694,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397047732,잡것들의 잡일에 거들면 안됩니다. 이는 시종잡배들이하는 말들이니 큰 그림을 그리면서 대권으로가시길 바랍니다.,4ysvA,NA,ko,KR,naver,naver,ha60****,NA,naver,2021-07-16T09:57:28+0900,2021-07-16T00:57:28+0000,2021-07-16T09:57:28+0900,2021-07-16T00:57:28+0000,3,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4ysvA,FALSE,FALSE,NA,FALSE,TRUE,ha60****,ha****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620921634,2620921634,1,3,3,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397043408,"윤석열은 병역 미필자, 김건희는 논문표절자, 최장모  사기꾼-징역 3년 법정구속, 완전 콩가루 집안에서 애국놀이 하는것 ?? 윤석열  부끄러운줄 알라 ~~ 미안하지만 저런걸 고르려고 9수 했나 ? 김명신 왜 ? 이름 바꾸고, 얼굴 바꾸고, 신분 바꾸고, 학력 바꾼 이유가 무엇일까? '돈세탁'이 아니라, '사람세탁' ? 팩트에 근거 ~ 그것이 알고싶다 ~",ka5g,NA,ko,KR,naver,naver,jong****,NA,naver,2021-07-16T09:57:23+0900,2021-07-16T00:57:23+0000,2021-07-16T09:57:23+0900,2021-07-16T00:57:23+0000,5,6,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,ka5g,FALSE,FALSE,NA,FALSE,TRUE,jong****,jo****,FALSE,FALSE
news,"news123,0002250409",*,default_politics,2620921494,2620921494,1,0,0,NA,NA,0,NA,NA,NA,NA,txt,NA,NA,1626397037963,완전 하수구 정권,1VMd1,NA,ko,KR,naver,naver,hks2****,https://phinf.pstatic.net/contact/20181124_82/1543042393411N7zAd_GIF/6.gif,naver,2021-07-16T09:57:18+0900,2021-07-16T00:57:18+0000,2021-07-16T09:57:18+0900,2021-07-16T00:57:18+0000,3,0,FALSE,0,FALSE,FALSE,NA,NA,0,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1VMd1,FALSE,FALSE,NA,FALSE,TRUE,hks2****,hk****,FALSE,FALSE
